User_ID,Age,Gender,Occupation,Personality_Type,Working_Hours_Per_Day,Habit_Name,Habit_Category,Habit_Difficulty,Habit_Importance,Reminder_Set,Is_Group_Habit,Date,Day_of_Week,Is_Weekend,Total_Days_Tracked,Total_Days_Completed,Current_Streak,Longest_Streak,Completion_Rate_Last_7_Days,Completion_Rate_Last_30_Days,Skipped_Yesterday,Motivation_Level,Stress_Level,Mood_Score,Energy_Level,Sleep_Hours,Screen_Time_Hours,Social_Interaction_Level,Weather_Condition,Habit_Completed_Today
49,29,Male,Self-Employed,Ambivert,5,Read Book,Study,5,1,0,1,2024-01-07,Sunday,1,7,3,0,2,0.42857142857142855,0.42857142857142855,1,6,7.0,9.0,7,,4.6,1,Hot,0
49,29,Male,Self-Employed,Ambivert,5,Read Book,Study,5,1,0,1,2024-01-08,Monday,0,8,3,0,2,0.375,0.375,1,4,3.0,4.0,4,,7.5,3,Hot,0
49,29,Male,Self-Employed,Ambivert,5,Read Book,Study,5,1,0,1,2024-01-09,Tuesday,0,9,3,0,2,0.3333333333333333,0.3333333333333333,1,4,2.0,9.0,4,6.9,7.1,4,Hot,0
49,29,Male,Self-Employed,Ambivert,5,Read Book,Study,5,1,0,1,2024-01-10,Wednesday,0,10,3,0,2,0.3,0.3,1,7,8.0,7.0,8,8.6,3.9,6,Cloudy,0
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,7,7.0,4.0,4,5.6,6.2,3,Sunny,0
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-02,Tuesday,0,2,0,0,0,0.0,0.0,1,8,3.0,,5,4.4,3.6,2,Hot,0
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-03,Wednesday,0,3,0,0,0,0.0,0.0,1,6,2.0,6.0,6,5.7,4.1,7,Rainy,0
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-04,Thursday,0,4,1,1,1,0.25,0.25,0,7,9.0,9.0,7,8.8,3.6,7,Rainy,1
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-05,Friday,0,5,1,0,1,0.2,0.2,1,5,6.0,5.0,6,7.6,6.9,6,Hot,0
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-06,Saturday,1,6,1,0,1,0.16666666666666666,0.16666666666666666,1,6,4.0,3.0,6,7.5,3.4,5,Sunny,0
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-07,Sunday,1,7,2,1,1,0.2857142857142857,0.2857142857142857,0,6,,3.0,7,7.0,6.8,1,Sunny,1
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-08,Monday,0,8,2,0,1,0.25,0.25,1,8,6.0,4.0,9,7.4,7.4,5,Cloudy,0
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-09,Tuesday,0,9,3,1,1,0.3333333333333333,0.3333333333333333,0,6,7.0,7.0,7,8.6,4.2,2,Sunny,1
49,29,Male,Self-Employed,Ambivert,5,Gratitude Journal,Mindfulness,3,2,0,0,2024-01-10,Wednesday,0,10,3,0,1,0.3,0.3,1,4,3.0,6.0,4,5.2,2.5,1,Cloudy,0
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-01,Monday,0,1,1,1,1,1.0,1.0,0,4,4.0,6.0,5,6.1,4.1,8,Hot,1
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-02,Tuesday,0,2,1,0,1,0.5,0.5,1,4,5.0,3.0,8,,7.9,6,Rainy,0
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-03,Wednesday,0,3,2,1,1,0.6666666666666666,0.6666666666666666,0,5,4.0,7.0,7,5.1,2.6,9,Sunny,1
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-04,Thursday,0,4,2,0,1,0.5,0.5,1,5,2.0,5.0,8,4.3,3.2,9,Sunny,0
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-05,Friday,0,5,2,0,1,0.4,0.4,1,6,6.0,4.0,3,5.2,4.0,7,Cloudy,0
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-06,Saturday,1,6,3,1,1,0.5,0.5,0,4,8.0,4.0,3,5.2,6.0,6,Hot,1
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-07,Sunday,1,7,4,2,2,0.5714285714285714,0.5714285714285714,0,5,9.0,3.0,5,7.8,6.3,3,Sunny,1
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-08,Monday,0,8,5,3,3,0.625,0.625,0,4,6.0,,8,5.4,2.4,2,Hot,1
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-09,Tuesday,0,9,5,0,3,0.5555555555555556,0.5555555555555556,1,4,9.0,5.0,6,7.3,6.4,1,Rainy,0
50,29,Female,Student,Introvert,5,Read Book,Study,4,2,1,0,2024-01-10,Wednesday,0,10,6,1,3,0.6,0.6,0,8,3.0,4.0,9,7.9,7.5,8,Hot,1
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,6,2.0,8.0,8,22.5,13.6,7,Sunny,0
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-02,Tuesday,0,2,1,1,1,0.5,0.5,0,4,,8.0,3,8.8,6.8,6,Cloudy,1
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-03,Wednesday,0,3,1,0,1,0.3333333333333333,0.3333333333333333,1,5,7.0,4.0,9,6.8,7.7,2,Rainy,0
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-04,Thursday,0,4,2,1,1,0.5,0.5,0,6,1.0,5.0,3,8.3,2.1,6,Rainy,1
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-05,Friday,0,5,2,0,1,0.4,0.4,1,5,4.0,4.0,3,7.1,2.8,9,Hot,0
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-06,Saturday,1,6,3,1,1,0.5,0.5,0,6,5.0,5.0,8,7.5,5.4,4,Cloudy,1
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-07,Sunday,1,7,3,0,1,0.42857142857142855,0.42857142857142855,1,6,,5.0,4,7.5,7.7,4,Cloudy,0
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-08,Monday,0,8,3,0,1,0.375,0.375,1,4,7.0,6.0,3,5.6,2.3,5,Cloudy,0
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-09,Tuesday,0,9,3,0,1,0.3333333333333333,0.3333333333333333,1,4,9.0,3.0,8,5.3,3.1,7,Rainy,0
50,29,Female,Student,Introvert,5,Workout,Fitness,5,1,1,0,2024-01-10,Wednesday,0,10,3,0,1,0.3,0.3,1,4,,4.0,6,8.2,2.5,2,Sunny,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,8,9.0,5.0,7,8.9,7.2,6,Hot,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-02,Tuesday,0,2,1,1,1,0.5,0.5,0,9,3.0,,9,6.0,5.2,2,Rainy,1
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-03,Wednesday,0,3,2,2,2,0.6666666666666666,0.6666666666666666,0,4,7.0,8.0,9,6.1,7.9,2,Sunny,1
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-04,Thursday,0,4,2,0,2,0.5,0.5,1,6,2.0,8.0,6,6.1,7.3,2,Cloudy,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-05,Friday,0,5,2,0,2,0.4,0.4,1,6,9.0,4.0,7,7.5,2.2,7,Sunny,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-06,Saturday,1,6,2,0,2,0.3333333333333333,0.3333333333333333,1,8,8.0,9.0,5,8.3,6.6,1,Hot,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-07,Sunday,1,7,2,0,2,0.2857142857142857,0.2857142857142857,1,9,3.0,5.0,8,8.5,5.8,8,Sunny,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-08,Monday,0,8,2,0,2,0.25,0.25,1,6,,5.0,5,4.4,3.9,3,Cloudy,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-09,Tuesday,0,9,2,0,2,0.2222222222222222,0.2222222222222222,1,7,7.0,5.0,4,6.2,6.7,5,Hot,0
50,29,Female,Student,Introvert,5,Take Vitamins,Health,2,1,0,1,2024-01-10,Wednesday,0,10,2,0,2,0.2,0.2,1,9,7.0,6.0,6,7.3,3.1,6,Rainy,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,4,7.0,4.0,9,5.9,3.8,4,Rainy,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-02,Tuesday,0,2,1,1,1,0.5,0.5,0,9,7.0,4.0,7,5.2,5.2,3,Rainy,1
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-03,Wednesday,0,3,1,0,1,0.3333333333333333,0.3333333333333333,1,8,8.0,3.0,3,5.5,3.3,4,Cloudy,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-04,Thursday,0,4,1,0,1,0.25,0.25,1,8,6.0,5.0,6,6.9,5.0,2,Sunny,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-05,Friday,0,5,1,0,1,0.2,0.2,1,4,7.0,8.0,4,6.9,4.0,3,Hot,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-06,Saturday,1,6,2,1,1,0.3333333333333333,0.3333333333333333,0,8,4.0,9.0,7,4.5,5.9,3,Sunny,1
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-07,Sunday,1,7,2,0,1,0.2857142857142857,0.2857142857142857,1,9,5.0,4.0,3,8.0,6.6,9,Cloudy,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-08,Monday,0,8,2,0,1,0.25,0.25,1,7,5.0,9.0,5,6.6,7.5,7,Hot,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-09,Tuesday,0,9,2,0,1,0.2222222222222222,0.2222222222222222,1,9,8.0,9.0,6,5.4,2.1,5,Hot,0
50,29,Female,Student,Introvert,5,Drink Water,Health,4,4,1,0,2024-01-10,Wednesday,0,10,2,0,1,0.2,0.2,1,5,7.0,3.0,6,,4.0,7,Hot,0
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-01,Monday,0,1,1,1,1,1.0,1.0,0,9,,3.0,9,5.4,4.2,6,Hot,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-02,Tuesday,0,2,2,2,2,1.0,1.0,0,9,3.0,7.0,7,6.6,4.1,1,Rainy,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-03,Wednesday,0,3,3,3,3,1.0,1.0,0,6,7.0,5.0,9,7.3,4.8,2,Cloudy,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-04,Thursday,0,4,4,4,4,1.0,1.0,0,4,9.0,8.0,4,8.6,7.5,9,Hot,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-05,Friday,0,5,5,5,5,1.0,1.0,0,5,9.0,9.0,3,4.7,2.0,4,Cloudy,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-06,Saturday,1,6,5,0,5,0.8333333333333334,0.8333333333333334,1,9,9.0,7.0,9,,4.5,4,Rainy,0
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-07,Sunday,1,7,6,1,5,0.8571428571428571,0.8571428571428571,0,6,,4.0,3,8.9,2.8,7,Hot,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-08,Monday,0,8,7,2,5,0.875,0.875,0,9,3.0,9.0,8,7.4,3.6,5,Sunny,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-09,Tuesday,0,9,8,3,5,0.8888888888888888,0.8888888888888888,0,8,7.0,6.0,8,5.5,6.9,2,Cloudy,1
50,29,Female,Student,Introvert,5,Read Book,Study,3,3,0,1,2024-01-10,Wednesday,0,10,8,0,5,0.8,0.8,1,5,9.0,9.0,4,4.9,5.9,1,Hot,0
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-01,Monday,0,1,1,1,1,1.0,1.0,0,7,4.0,5.0,7,6.4,6.6,1,Rainy,1
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-02,Tuesday,0,2,1,0,1,0.5,0.5,1,4,3.0,9.0,8,7.3,3.5,4,Sunny,0
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-03,Wednesday,0,3,1,0,1,0.3333333333333333,0.3333333333333333,1,6,8.0,8.0,8,6.3,4.5,2,Sunny,0
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-04,Thursday,0,4,2,1,1,0.5,0.5,0,5,8.0,5.0,8,6.1,5.8,6,Cloudy,1
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-05,Friday,0,5,3,2,2,0.6,0.6,0,7,9.0,7.0,7,7.3,4.0,3,Hot,1
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-06,Saturday,1,6,4,3,3,0.6666666666666666,0.6666666666666666,0,7,2.0,5.0,6,6.5,3.9,8,Rainy,1
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-07,Sunday,1,7,4,0,3,0.5714285714285714,0.5714285714285714,1,6,2.0,6.0,3,5.3,3.4,4,Sunny,0
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-08,Monday,0,8,5,1,3,0.625,0.625,0,7,,9.0,4,7.4,5.8,5,Hot,1
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-09,Tuesday,0,9,5,0,3,0.5555555555555556,0.5555555555555556,1,7,5.0,8.0,4,6.2,5.1,2,Hot,0
51,20,Female,Corporate,Introvert,6,Read Book,Study,4,4,1,1,2024-01-10,Wednesday,0,10,5,0,3,0.5,0.5,1,6,5.0,3.0,4,6.4,2.8,1,Hot,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,7,2.0,7.0,8,6.9,7.1,7,Hot,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-02,Tuesday,0,2,0,0,0,0.0,0.0,1,5,4.0,8.0,6,4.5,2.7,5,Cloudy,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-03,Wednesday,0,3,1,1,1,0.3333333333333333,0.3333333333333333,0,9,2.0,9.0,7,8.0,6.7,7,Sunny,1
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-04,Thursday,0,4,1,0,1,0.25,0.25,1,7,4.0,4.0,3,6.4,2.4,3,Hot,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-05,Friday,0,5,1,0,1,0.2,0.2,1,5,2.0,,4,8.4,3.5,5,Sunny,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-06,Saturday,1,6,2,1,1,0.3333333333333333,0.3333333333333333,0,9,,4.0,9,8.6,7.8,3,Rainy,1
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-07,Sunday,1,7,3,2,2,0.42857142857142855,0.42857142857142855,0,6,9.0,9.0,9,8.1,2.7,8,Sunny,1
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-08,Monday,0,8,4,3,3,0.5,0.5,0,9,5.0,4.0,6,,4.5,6,Hot,1
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-09,Tuesday,0,9,5,4,4,0.5555555555555556,0.5555555555555556,0,7,8.0,4.0,8,,5.8,5,Rainy,1
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,1,4,1,1,2024-01-10,Wednesday,0,10,6,5,5,0.6,0.6,0,5,3.0,5.0,9,8.6,5.4,7,Rainy,1
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,7,4.0,3.0,8,8.9,6.3,4,Rainy,0
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-02,Tuesday,0,2,0,0,0,0.0,0.0,1,8,9.0,7.0,5,4.7,5.4,1,Sunny,0
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-03,Wednesday,0,3,0,0,0,0.0,0.0,1,6,7.0,7.0,9,4.2,4.8,6,Hot,0
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-04,Thursday,0,4,1,1,1,0.25,0.25,0,8,3.0,4.0,3,5.1,4.7,8,Sunny,1
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-05,Friday,0,5,1,0,1,0.2,0.2,1,4,1.0,7.0,3,6.4,6.5,7,Hot,0
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-06,Saturday,1,6,1,0,1,0.16666666666666666,0.16666666666666666,1,8,7.0,,3,6.5,7.8,4,Rainy,0
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-07,Sunday,1,7,2,1,1,0.2857142857142857,0.2857142857142857,0,4,1.0,7.0,4,7.4,4.4,3,Rainy,1
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-08,Monday,0,8,2,0,1,0.25,0.25,1,9,5.0,7.0,8,6.5,7.4,2,Cloudy,0
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-09,Tuesday,0,9,2,0,1,0.2222222222222222,0.2222222222222222,1,7,1.0,3.0,7,5.6,3.5,7,Cloudy,0
51,20,Female,Corporate,Introvert,6,Workout,Fitness,2,2,0,0,2024-01-10,Wednesday,0,10,2,0,1,0.2,0.2,1,8,,6.0,9,8.6,4.1,5,Sunny,0
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,6,9.0,6.0,6,5.5,5.3,4,Hot,0
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-02,Tuesday,0,2,1,1,1,0.5,0.5,0,8,6.0,3.0,4,7.8,2.5,7,Cloudy,1
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-03,Wednesday,0,3,1,0,1,0.3333333333333333,0.3333333333333333,1,9,3.0,8.0,8,6.1,6.9,9,Cloudy,0
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-04,Thursday,0,4,2,1,1,0.5,0.5,0,9,2.0,3.0,3,4.8,6.4,6,Hot,1
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-05,Friday,0,5,2,0,1,0.4,0.4,1,6,6.0,7.0,9,8.4,4.8,5,Sunny,0
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-06,Saturday,1,6,3,1,1,0.5,0.5,0,4,4.0,4.0,5,,2.9,1,Hot,1
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-07,Sunday,1,7,4,2,2,0.5714285714285714,0.5714285714285714,0,5,,9.0,3,,9.6,5,Sunny,1
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-08,Monday,0,8,4,0,2,0.5,0.5,1,4,2.0,6.0,6,5.7,7.7,6,Hot,0
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-09,Tuesday,0,9,5,1,2,0.5555555555555556,0.5555555555555556,0,7,9.0,8.0,6,6.8,7.5,9,Rainy,1
51,20,Female,Corporate,Introvert,6,Take Vitamins,Health,3,1,0,1,2024-01-10,Wednesday,0,10,5,0,2,0.5,0.5,1,5,5.0,8.0,8,4.7,4.6,7,Rainy,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,8,6.0,9.0,7,8.8,3.9,6,Sunny,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-02,Tuesday,0,2,0,0,0,0.0,0.0,1,5,4.0,8.0,5,7.2,2.0,6,Sunny,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-03,Wednesday,0,3,0,0,0,0.0,0.0,1,9,,7.0,5,4.9,6.6,7,Cloudy,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-04,Thursday,0,4,1,1,1,0.25,0.25,0,7,,8.0,3,6.6,3.7,2,Cloudy,1
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-05,Friday,0,5,1,0,1,0.2,0.2,1,9,5.0,8.0,7,7.8,7.7,9,Hot,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-06,Saturday,1,6,1,0,1,0.16666666666666666,0.16666666666666666,1,5,9.0,3.0,7,8.5,5.4,9,Cloudy,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-07,Sunday,1,7,1,0,1,0.14285714285714285,0.14285714285714285,1,8,8.0,,6,5.7,4.1,4,Hot,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-08,Monday,0,8,1,0,1,0.125,0.125,1,5,4.0,4.0,9,5.8,3.4,8,Hot,0
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-09,Tuesday,0,9,2,1,1,0.2222222222222222,0.2222222222222222,0,6,3.0,9.0,7,4.5,5.7,4,Hot,1
51,20,Female,Corporate,Introvert,6,Meditation,Mindfulness,3,1,0,1,2024-01-10,Wednesday,0,10,2,0,1,0.2,0.2,1,7,,6.0,4,4.3,3.0,5,Sunny,0
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,9,5.0,9.0,6,4.9,5.5,9,Sunny,0
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-02,Tuesday,0,2,1,1,1,0.5,0.5,0,5,7.0,8.0,5,7.5,6.9,8,Hot,1
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-03,Wednesday,0,3,1,0,1,0.3333333333333333,0.3333333333333333,1,7,1.0,4.0,3,8.1,4.7,4,Cloudy,0
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-04,Thursday,0,4,1,0,1,0.25,0.25,1,7,8.0,7.0,5,5.0,7.6,4,Rainy,0
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-05,Friday,0,5,1,0,1,0.2,0.2,1,6,4.0,8.0,4,7.9,3.7,8,Sunny,0
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-06,Saturday,1,6,2,1,1,0.3333333333333333,0.3333333333333333,0,4,5.0,7.0,8,6.7,5.9,5,Hot,1
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-07,Sunday,1,7,3,2,2,0.42857142857142855,0.42857142857142855,0,9,2.0,8.0,7,8.7,6.9,2,Cloudy,1
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-08,Monday,0,8,3,0,2,0.375,0.375,1,4,4.0,9.0,5,8.8,7.5,4,Cloudy,0
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-09,Tuesday,0,9,3,0,2,0.3333333333333333,0.3333333333333333,1,4,8.0,3.0,6,7.4,3.7,8,Sunny,0
52,42,Male,Corporate,Ambivert,6,Morning Run,Fitness,3,4,0,1,2024-01-10,Wednesday,0,10,3,0,2,0.3,0.3,1,7,1.0,5.0,8,7.9,6.1,5,Cloudy,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,6,5.0,4.0,6,5.5,7.6,9,Cloudy,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-02,Tuesday,0,2,0,0,0,0.0,0.0,1,4,4.0,9.0,4,8.8,2.1,8,Hot,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-03,Wednesday,0,3,0,0,0,0.0,0.0,1,9,6.0,6.0,8,4.4,3.0,7,Sunny,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-04,Thursday,0,4,0,0,0,0.0,0.0,1,9,7.0,7.0,3,4.7,3.8,9,Rainy,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-05,Friday,0,5,0,0,0,0.0,0.0,1,4,8.0,9.0,6,4.6,6.3,5,Rainy,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-06,Saturday,1,6,1,1,1,0.16666666666666666,0.16666666666666666,0,8,4.0,4.0,7,8.7,6.2,4,Cloudy,1
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-07,Sunday,1,7,1,0,1,0.14285714285714285,0.14285714285714285,1,7,2.0,6.0,9,,3.8,6,Hot,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-08,Monday,0,8,2,1,1,0.25,0.25,0,5,,4.0,3,4.1,2.6,1,Cloudy,1
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-09,Tuesday,0,9,2,0,1,0.2222222222222222,0.2222222222222222,1,8,,7.0,9,9.0,6.6,6,Cloudy,0
52,42,Male,Corporate,Ambivert,6,Practice Coding,Study,4,5,1,1,2024-01-10,Wednesday,0,10,3,1,1,0.3,0.3,0,9,8.0,7.0,8,,7.9,9,Hot,1
52,42,Male,Corporate,Ambivert,6,Meditation,Mindfulness,2,1,0,1,2024-01-01,Monday,0,1,0,0,0,0.0,0.0,1,5,2.0,3.0,3,8.7,3.9,7,Rainy,0
52,42,Male,Corporate,Ambivert,6,Meditation,Mindfulness,2,1,0,1,2024-01-02,Tuesday,0,2,0,0,0,0.0,0.0,1,4,6.0,8.0,4,8.5,4.7,8,Hot,0
